Цена,Количество_комнат,Общая_площадь,Этаж,Ремонт,Отделка,Способ_продажи,Тип_дома,Пассажирский_лифт,Грузовой_лифт,Тип_участия,Широта_Объекта,Долгота_Объекта,комендантский проспект_dist,крестовский остров_dist,шушары_dist,парнас_dist,купчино_dist,улица дыбенко_dist,девяткино_dist,проспект ветеранов_dist,Цена_кв_м,Цена_кв_м_кат,Балкон_или_лоджия_свертка,Вид_сделки_свертка,В_доме_свертка,Двор_свертка,Мебель_свертка,Окна_свертка,Парковка_свертка,Санузел_свертка,Техника_свертка,Тип_комнат_свертка,Возраст_дома,Грузовой_лифт_no_info,Пассажирский_лифт_no_info
5700000,0,25.0,10,косметический,no_info,свободная,монолитный,1,1,no_info,59.916288,30.439557,22.569,20.947,10.73,20.457,11.949,4.961,14.885,22.56,228000.0,2,1,1,1,1,3,1,2,1,2,0,7,0,0
16164550,2,74.7,3,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900173,30.362724,16.7,13.97,11.83,18.814,7.955,13.425,18.91,14.033,216392.90495314592,2,0,0,0,0,0,0,0,0,0,1,0,1,1
9500000,2,48.0,5,косметический,no_info,свободная,кирпичный,1,0,no_info,59.897695,30.282029,12.594,8.612,18.842,19.675,12.858,22.395,24.644,7.097,197916.66666666666,1,0,0,2,2,0,2,1,1,0,1,51,0,0
22510250,4,128.0,4,no_info,предчистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.93314,30.205842,10.235,7.345,28.175,20.581,22.097,30.967,29.395,11.272,175861.328125,1,1,0,0,0,0,0,0,0,0,1,0,1,1
50000000,4,136.0,2,евро,no_info,свободная,кирпичный,0,0,no_info,59.943755,30.323773,10.211,7.8,18.325,13.741,13.919,18.184,17.764,13.919,367647.0588235294,4,0,1,0,0,0,2,0,1,0,2,0,1,1
21900000,3,102.0,15,евро,no_info,свободная,кирпичный,1,1,no_info,59.943187,30.201153,9.679,7.216,29.15,20.167,23.132,31.607,29.394,12.504,214705.88235294117,2,1,0,0,2,2,3,3,2,2,1,7,0,0
8066459,1,40.7,12,no_info,чистовая,no_info,кирпичный,0,0,другое,59.947176,29.965049,33.335,32.83,53.86,43.092,47.464,57.764,54.339,33.812,198193.09582309582,1,1,0,0,0,0,0,0,0,0,0,0,1,1
5360000,0,29.3,24,евро,no_info,свободная,монолитный,1,1,no_info,59.867687,30.509716,31.993,30.125,10.067,29.539,15.477,5.301,21.592,28.937,182935.15358361774,1,1,1,0,3,0,3,1,1,0,0,0,0,0
9400000,2,48.0,3,косметический,no_info,свободная,кирпичный,1,1,no_info,59.951146,30.409212,17.907,16.802,14.809,15.359,13.992,9.562,11.63,21.391,195833.33333333334,1,0,1,2,1,1,1,1,1,1,1,0,0,0
11500000,2,60.0,6,евро,no_info,свободная,монолитно-кирпичный,2,1,no_info,59.834081,30.522867,35.188,33.035,10.14,33.335,16.361,9.26,25.601,30.272,191666.66666666666,1,2,0,1,2,0,0,2,1,0,1,5,0,0
13397638,2,57.0,20,no_info,чистовая,no_info,кирпичный,0,0,другое,59.889435,30.41435,21.787,19.499,7.985,21.665,7.899,7.92,18.146,18.944,235046.28070175438,2,1,0,0,0,0,0,0,0,0,1,0,1,1
12750000,2,72.0,9,дизайнерский,no_info,свободная,монолитный,0,0,no_info,60.028726,30.218329,5.01,7.801,33.254,13.523,28.19,32.387,25.086,21.046,177083.33333333334,1,1,0,0,0,0,0,0,1,0,1,0,1,1
14931540,2,63.0,8,no_info,предчистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.93314,30.205842,10.235,7.345,28.175,20.581,22.097,30.967,29.395,11.272,237008.57142857142,2,1,0,0,0,0,0,0,0,0,1,0,1,1
24745000,3,127.4,24,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.044469,30.363012,12.263,14.059,26.123,4.096,23.9,20.266,8.917,25.726,194230.76923076922,1,1,1,2,3,0,3,1,1,0,1,0,0,0
7580000,1,43.3,17,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.947176,29.965049,33.335,32.83,53.86,43.092,47.464,57.764,54.339,33.812,175057.7367205543,1,1,1,0,3,0,2,2,1,0,0,0,0,0
9410000,1,41.8,10,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.044469,30.363012,12.263,14.059,26.123,4.096,23.9,20.266,8.917,25.726,225119.6172248804,2,1,1,2,3,0,2,2,1,0,0,2,0,0
19850000,2,80.5,3,требует ремонта,no_info,свободная,кирпичный,1,1,no_info,59.908868,30.25304,11.1,7.032,22.278,19.733,16.219,25.591,26.315,7.424,246583.850931677,2,1,1,1,3,0,2,1,1,0,1,0,0,0
58500000,4,167.0,6,дизайнерский,no_info,свободная,кирпичный,1,0,no_info,59.958228,30.32221,9.011,7.138,19.669,12.156,15.463,18.773,16.874,15.161,350299.4011976048,4,1,0,1,1,0,0,1,2,0,1,13,1,0
29999999,5,133.0,5,косметический,no_info,альтернативная,кирпичный,1,0,no_info,59.914944,30.321707,12.546,9.372,16.235,16.951,11.206,17.979,20.192,11.313,225563.90225563908,2,0,0,0,0,0,1,0,1,0,1,105,1,0
6599000,2,55.0,2,косметический,no_info,альтернативная,кирпичный,0,0,no_info,59.654985,30.405161,42.535,38.756,18.589,46.467,19.699,29.366,44.12,26.972,119981.81818181818,0,2,1,1,1,0,2,1,1,0,1,36,0,0
6100000,0,26.0,11,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,234615.38461538462,2,0,0,0,0,0,1,0,0,0,0,-1,1,1
13854510,2,66.0,6,no_info,предчистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.93314,30.205842,10.235,7.345,28.175,20.581,22.097,30.967,29.395,11.272,209916.81818181818,2,1,0,0,0,0,0,0,0,0,1,0,1,1
7000000,1,35.0,3,косметический,no_info,свободная,панельный,1,0,no_info,59.947176,29.965049,33.335,32.83,53.86,43.092,47.464,57.764,54.339,33.812,200000.0,1,1,0,0,1,0,1,1,1,2,0,18,1,0
14540998,1,40.5,13,no_info,без отделки,no_info,кирпичный,0,0,другое,59.98507,30.326289,7.957,7.574,21.829,9.142,18.11,19.467,14.856,17.977,359036.987654321,4,1,0,0,0,0,0,0,0,0,0,0,1,1
44900000,4,149.0,8,евро,no_info,свободная,монолитный,0,0,no_info,59.998774,30.298324,4.541,5.258,24.857,8.547,20.655,22.928,17.067,18.2,301342.2818791946,4,1,0,2,3,0,2,0,1,0,2,0,1,1
37800000,3,145.4,2,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.855304,30.319848,18.342,14.585,13.143,23.576,6.824,19.066,25.621,7.835,259972.48968363134,3,1,1,2,3,0,2,1,1,0,1,0,0,0
12222674,1,50.7,1,no_info,без отделки,no_info,кирпичный,0,0,другое,59.98507,30.326289,7.957,7.574,21.829,9.142,18.11,19.467,14.856,17.977,241078.382642998,2,0,0,0,0,0,0,0,0,0,0,0,1,1
6500000,1,29.0,1,косметический,no_info,свободная,кирпичный,0,0,no_info,59.949059,30.239359,6.955,3.373,25.836,16.793,20.132,27.503,25.272,11.951,224137.93103448275,2,0,1,1,2,1,1,1,1,0,0,57,0,0
8199000,3,64.0,10,требует ремонта,no_info,свободная,панельный,1,0,no_info,60.021083,30.235711,2.904,6.076,31.286,12.039,26.344,30.277,23.267,19.958,128109.375,0,1,1,0,0,0,1,1,1,0,2,0,1,0
8000000,0,23.5,2,дизайнерский,no_info,свободная,монолитный,1,1,no_info,59.906508,30.322794,13.397,10.112,15.547,17.877,10.357,17.839,20.821,10.752,340425.5319148936,4,2,1,1,3,0,3,1,1,0,0,1,0,0
9130000,1,40.9,3,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.043413,30.362284,12.148,13.926,26.035,4.106,23.788,20.231,9.006,25.584,223227.3838630807,2,1,1,0,3,0,3,1,1,0,0,0,0,0
18343072,2,74.2,12,no_info,без отделки,no_info,кирпичный,0,0,другое,59.98507,30.326289,7.957,7.574,21.829,9.142,18.11,19.467,14.856,17.977,247211.2129380054,2,1,0,0,0,0,0,0,0,0,1,0,1,1
5625000,0,23.7,8,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.058533,30.27327,5.783,9.758,31.888,6.796,27.853,28.755,18.89,24.183,237341.77215189874,2,1,1,0,3,0,2,2,1,0,0,0,0,0
13485000,2,65.7,5,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.044469,30.363012,12.263,14.059,26.123,4.096,23.9,20.266,8.917,25.726,205251.1415525114,2,2,1,2,3,0,2,2,1,0,1,1,0,0
5800000,1,40.2,16,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.791187,30.169829,26.099,22.408,29.389,35.66,23.277,37.155,41.836,10.61,144278.6069651741,0,1,1,0,3,0,2,0,1,0,0,0,0,0
8370322,1,41.8,20,no_info,чистовая,no_info,кирпичный,0,0,другое,59.868984,30.512527,32.196,30.359,10.408,29.64,15.817,5.365,21.566,29.262,200246.93779904308,2,1,0,0,0,0,0,0,0,0,0,0,1,1
21590000,2,78.2,8,требует ремонта,no_info,свободная,кирпичный,1,1,no_info,59.908868,30.25304,11.1,7.032,22.278,19.733,16.219,25.591,26.315,7.424,276086.95652173914,3,1,1,1,3,0,3,1,1,0,2,0,0,0
6550000,0,29.3,21,евро,no_info,свободная,кирпичный,1,2,no_info,60.046221,30.363012,12.327,14.172,26.309,3.98,24.094,20.412,8.905,25.896,223549.4880546075,2,1,0,0,3,3,1,2,1,2,0,0,0,0
7375019,1,35.0,1,no_info,чистовая,no_info,кирпичный,0,0,другое,59.868984,30.512527,32.196,30.359,10.408,29.64,15.817,5.365,21.566,29.262,210714.82857142857,2,0,0,0,0,0,0,0,0,0,0,0,1,1
69095000,4,137.1,2,требует ремонта,no_info,свободная,кирпичный,1,1,no_info,59.939771,30.353184,12.993,11.01,15.98,14.3,12.477,14.901,15.82,15.741,503975.2005835157,4,1,1,2,3,0,3,1,1,0,1,5,0,0
10137960,1,41.0,6,no_info,предчистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.947176,29.965049,33.335,32.83,53.86,43.092,47.464,57.764,54.339,33.812,247267.31707317074,2,1,0,0,0,0,0,0,0,0,0,0,1,1
11790000,4,75.0,7,евро,no_info,свободная,монолитно-кирпичный,2,2,no_info,60.049536,30.43317,19.92,21.151,25.511,11.208,25.243,16.748,1.1,30.709,157200.0,1,2,1,2,2,3,2,2,1,2,1,4,0,0
9900000,2,63.4,10,евро,no_info,свободная,монолитный,0,0,no_info,59.937017,30.203902,10.015,7.283,28.562,20.424,22.506,31.224,29.401,11.754,156151.41955835963,1,0,0,0,0,0,0,0,1,0,1,0,1,1
10015000,1,38.0,12,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.998058,30.306849,5.481,6.022,24.235,8.227,20.205,22.046,16.206,18.424,263552.63157894736,3,1,1,0,3,0,2,2,1,0,0,0,0,0
5900000,1,33.0,2,требует ремонта,no_info,свободная,панельный,0,0,no_info,59.839687,30.4026,24.661,21.65,4.0,26.391,3.185,11.709,23.82,16.895,178787.87878787878,1,1,0,2,1,0,1,1,1,0,0,0,0,1
7350000,1,34.0,3,евро,no_info,свободная,монолитный,1,2,no_info,59.866761,30.159606,19.225,16.106,30.793,29.496,24.364,36.256,37.519,10.475,216176.4705882353,2,1,1,0,1,3,1,1,1,2,0,4,0,0
4900000,1,31.1,1,косметический,no_info,свободная,кирпичный,0,0,no_info,59.955629,30.421142,18.991,18.06,15.13,15.725,14.869,8.743,10.786,22.768,157556.270096463,1,0,1,1,0,1,2,0,1,0,0,62,0,0
12661104,1,57.5,1,no_info,без отделки,no_info,кирпичный,0,0,другое,59.98507,30.326289,7.957,7.574,21.829,9.142,18.11,19.467,14.856,17.977,220193.11304347825,2,1,0,0,0,0,0,0,0,0,0,0,1,1
7300000,1,36.4,19,косметический,no_info,свободная,панельный,1,2,no_info,59.913149,30.449996,23.761,22.158,10.531,21.422,12.41,3.757,15.248,23.524,200549.45054945056,2,0,0,1,3,0,1,2,1,0,0,9,0,0
7100000,2,60.2,3,косметический,no_info,альтернативная,панельный,1,1,no_info,59.759111,30.465941,36.045,32.946,7.706,37.231,12.738,16.594,32.447,25.648,117940.19933554817,0,1,1,1,1,0,2,1,1,0,1,10,0,0
19013536,3,90.3,2,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900173,30.362724,16.7,13.97,11.83,18.814,7.955,13.425,18.91,14.033,210559.64562569215,2,0,0,0,0,0,0,0,0,0,1,0,1,1
17904744,3,88.6,2,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900173,30.362724,16.7,13.97,11.83,18.814,7.955,13.425,18.91,14.033,202085.14672686232,2,0,0,0,0,0,0,0,0,0,1,0,1,1
6985000,0,24.1,7,no_info,без отделки,no_info,монолитный,1,1,ДДУ по ФЗ 214,60.032322,30.198647,7.172,9.531,35.122,15.51,29.896,34.546,27.232,21.912,289834.02489626553,3,1,1,0,3,0,2,1,1,0,0,-1,0,0
11200000,2,60.0,17,евро,no_info,свободная,кирпичный,3,1,no_info,60.06962,30.329756,10.412,13.386,30.01,0.54,27.138,24.822,12.774,26.77,186666.66666666666,1,0,1,2,1,0,1,0,1,0,1,0,0,0
8428695,0,30.1,4,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900173,30.362724,16.7,13.97,11.83,18.814,7.955,13.425,18.91,14.033,280023.08970099664,3,0,0,0,0,0,0,0,0,0,0,0,1,1
12688474,1,42.8,7,no_info,без отделки,no_info,кирпичный,0,0,другое,59.98507,30.326289,7.957,7.574,21.829,9.142,18.11,19.467,14.856,17.977,296459.67289719626,3,1,0,0,0,0,0,0,0,0,0,0,1,1
5000000,0,22.0,11,косметический,no_info,свободная,монолитный,1,1,no_info,59.892613,30.453777,25.224,23.322,8.405,23.52,11.137,3.671,17.551,23.267,227272.72727272726,2,1,1,0,3,3,2,1,1,2,0,5,0,0
6990000,1,32.0,3,косметический,no_info,свободная,кирпичный,0,0,no_info,59.716247,30.421717,37.2,33.644,11.592,40.183,13.614,22.32,37.186,23.607,218437.5,2,1,0,0,0,3,2,0,1,3,0,0,0,0
17000000,3,78.0,4,евро,no_info,свободная,кирпичный,0,0,no_info,59.878595,30.33511,16.759,13.344,12.653,20.937,7.055,16.778,22.527,10.231,217948.71794871794,2,1,0,1,2,0,2,1,2,0,1,57,1,1
15250000,2,70.7,17,косметический,no_info,свободная,монолитный,1,1,no_info,59.892554,30.450211,24.888,22.958,8.297,23.303,10.827,4.032,17.535,22.881,215700.14144271569,2,1,1,0,3,3,3,1,1,2,1,6,0,0
8500000,1,40.9,10,евро,no_info,свободная,монолитный,2,2,no_info,60.031,30.238577,3.344,6.973,31.866,11.317,27.06,30.468,22.822,21.034,207823.9608801956,2,1,0,1,3,2,1,3,1,2,0,13,0,0
4249780,0,20.6,6,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.958611,30.405313,17.218,16.278,15.705,14.427,14.69,10.368,11.006,21.524,206300.0,2,0,0,0,0,0,0,0,1,0,0,-1,1,1
5494020,1,30.9,12,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.958611,30.405313,17.218,16.278,15.705,14.427,14.69,10.368,11.006,21.524,177800.0,1,0,0,0,0,0,0,0,1,0,0,-1,1,1
5478570,1,30.9,18,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.958611,30.405313,17.218,16.278,15.705,14.427,14.69,10.368,11.006,21.524,177300.0,1,0,0,0,0,0,0,0,1,0,0,-1,1,1
5445440,1,30.8,2,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.958611,30.405313,17.218,16.278,15.705,14.427,14.69,10.368,11.006,21.524,176800.0,1,0,0,0,0,0,0,0,1,0,0,-1,1,1
4249780,0,20.6,12,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.958611,30.405313,17.218,16.278,15.705,14.427,14.69,10.368,11.006,21.524,206300.0,2,0,0,0,0,0,0,0,1,0,0,-1,1,1
5387680,1,30.2,12,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.958611,30.405313,17.218,16.278,15.705,14.427,14.69,10.368,11.006,21.524,178400.0,1,0,0,0,0,0,0,0,1,0,0,-1,1,1
6300000,2,43.5,5,косметический,no_info,свободная,кирпичный,0,0,no_info,59.813337,30.293437,22.04,18.013,15.496,28.544,9.323,23.549,31.132,5.736,144827.58620689655,0,0,0,1,2,0,1,1,1,0,1,55,0,0
5700000,1,33.4,3,евро,no_info,альтернативная,кирпичный,0,0,no_info,59.733169,30.421753,35.571,32.074,9.723,38.362,11.894,20.537,35.309,22.548,170658.68263473053,1,0,0,1,1,3,1,1,1,2,0,54,0,0
9300000,3,74.0,2,косметический,no_info,альтернативная,панельный,1,0,no_info,59.835048,30.398136,24.742,21.647,4.192,26.748,2.561,12.421,24.423,16.416,125675.67567567568,0,0,0,2,1,1,2,1,1,0,2,48,0,0
4150000,0,24.6,6,no_info,чистовая,переуступка,монолитный,0,1,ДДУ по ФЗ 214,59.833059,30.173746,21.67,18.124,28.816,31.502,22.446,35.38,38.443,8.598,168699.1869918699,1,1,1,0,3,0,1,2,0,0,0,-1,0,1
15300000,3,126.6,17,требует ремонта,no_info,свободная,монолитно-кирпичный,2,1,no_info,60.001919,30.323405,7.233,7.856,23.588,7.324,19.993,20.642,14.337,19.516,120853.08056872038,0,1,1,0,0,0,1,2,2,0,1,2,0,0
15529500,0,49.3,10,евро,no_info,свободная,монолитный,0,0,no_info,59.937639,30.249204,7.955,3.965,24.226,17.178,18.474,26.232,24.909,10.617,315000.0,4,0,1,1,0,3,1,1,1,2,0,2,1,1
9849400,0,26.6,11,евро,no_info,свободная,монолитный,0,0,no_info,59.937639,30.249204,7.955,3.965,24.226,17.178,18.474,26.232,24.909,10.617,370278.1954887218,4,0,0,1,0,0,2,1,1,0,0,2,1,1
23936400,2,78.5,9,евро,no_info,свободная,монолитный,0,0,no_info,59.937639,30.249204,7.955,3.965,24.226,17.178,18.474,26.232,24.909,10.617,304922.2929936306,4,0,0,1,0,0,2,1,1,0,1,2,1,1
12535700,0,37.4,10,евро,no_info,свободная,монолитный,0,0,no_info,59.937639,30.249204,7.955,3.965,24.226,17.178,18.474,26.232,24.909,10.617,335179.14438502677,4,0,0,1,0,3,2,1,1,1,0,2,1,1
14543500,0,49.3,9,евро,no_info,свободная,монолитный,0,0,no_info,59.937639,30.249204,7.955,3.965,24.226,17.178,18.474,26.232,24.909,10.617,295000.0,3,0,0,1,0,0,1,1,1,0,0,2,1,1
11850300,0,37.6,10,евро,no_info,свободная,монолитный,0,0,no_info,59.937639,30.249204,7.955,3.965,24.226,17.178,18.474,26.232,24.909,10.617,315167.55319148937,4,0,1,1,0,0,1,1,1,0,0,2,1,1
6195000,0,20.8,7,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.031751,30.199958,7.013,9.383,34.971,15.385,29.753,34.387,27.092,21.813,297836.53846153844,3,1,1,0,3,0,3,1,1,0,0,0,0,0
4775000,0,19.5,4,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.032322,30.198647,7.172,9.531,35.122,15.51,29.896,34.546,27.232,21.912,244871.79487179487,2,1,1,0,3,0,2,1,1,0,0,0,0,0
20260000,2,48.8,3,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.957305,30.26868,5.807,1.912,23.775,14.178,18.501,24.488,21.955,12.959,415163.9344262295,4,1,1,1,3,0,2,1,1,0,1,0,0,0
3855000,0,19.2,16,евро,no_info,свободная,монолитный,1,1,no_info,60.01575,30.484554,25.116,25.489,22.506,17.69,23.947,12.04,5.993,32.379,200781.25,2,1,1,0,3,0,3,1,1,0,0,0,0,0
5800000,0,18.5,1,евро,no_info,свободная,монолитный,1,1,no_info,60.05538,30.268428,5.312,9.34,31.902,7.383,27.761,28.994,19.414,23.783,313513.5135135135,4,1,1,1,3,0,2,1,1,0,0,0,0,0
14205000,0,47.8,12,требует ремонта,no_info,свободная,монолитный,1,1,no_info,60.031701,30.209427,6.044,8.67,34.196,14.371,29.068,33.424,26.043,21.56,297175.7322175732,3,2,1,1,3,0,3,1,1,0,0,2,0,0
14790000,2,53.9,2,евро,no_info,свободная,монолитный,1,1,no_info,60.040627,30.257002,3.565,7.651,31.347,9.028,26.889,29.183,20.702,22.073,274397.0315398887,3,1,1,1,3,0,3,2,1,0,1,3,0,0
