Price,Num_of_rooms,Total_area,Living_space,WMO,name,log_price,Price_m_2,Price_m_2_cat,lat_object,lon_object,Flat_floor,Total_floor,расстояние_до_девяткино,расстояние_до_гражданский_проспект,расстояние_до_академическая,расстояние_до_политехническая,расстояние_до_площадь_мужества,расстояние_до_лесная,расстояние_до_выборгская,расстояние_до_площадь_ленина,расстояние_до_чернышевская,расстояние_до_площадь_восстания,расстояние_до_владимирская,расстояние_до_пушкинская,расстояние_до_технологический_институт,расстояние_до_балтийская,расстояние_до_нарвская,расстояние_до_кировский_завод,расстояние_до_автово,расстояние_до_ленинский_проспект,расстояние_до_проспект_ветеранов,расстояние_до_парнас,расстояние_до_проспект_просвещения,расстояние_до_озерки,расстояние_до_удельная,расстояние_до_пионерская,расстояние_до_чёрная_речка,расстояние_до_петроградская,расстояние_до_горьковская,расстояние_до_невский_проспект,расстояние_до_сенная_площадь,расстояние_до_технологический_институт_2,расстояние_до_фрунзенская,расстояние_до_московские_ворота,расстояние_до_электросила,расстояние_до_парк_победы,расстояние_до_московская,расстояние_до_звёздная,расстояние_до_купчино,расстояние_до_беговая,расстояние_до_зенит,расстояние_до_приморская,расстояние_до_василеостровская,расстояние_до_гостиный_двор,расстояние_до_маяковская,расстояние_до_площадь_александра_невского_1,расстояние_до_елизаровская,расстояние_до_ломоносовская,расстояние_до_пролетарская,расстояние_до_обухово,расстояние_до_рыбацкое,расстояние_до_спасская,расстояние_до_достоевская,расстояние_до_лиговский_проспект,расстояние_до_площадь_александра_невского_2,расстояние_до_новочеркасская,расстояние_до_ладожская,расстояние_до_проспект_большевиков,расстояние_до_улица_дыбенко,расстояние_до_комендантский_проспект,расстояние_до_старая_деревня,расстояние_до_крестовский_остров,расстояние_до_чкаловская,расстояние_до_спортивная,расстояние_до_адмиралтейская,расстояние_до_садовая,расстояние_до_звенигородская,расстояние_до_обводный_канал,расстояние_до_волковская,расстояние_до_бухарестская,расстояние_до_международная,расстояние_до_дунайская,расстояние_до_проспект_славы,расстояние_до_шушары,group,Subway_station,Time_for_subway,Balcony_1,Balcony_2,Bathroom_1,Bathroom_2,Windows_1,Windows_2,Windows_3,House_type_1,House_type_2,House_type_3,House_type_4,House_type_5
24726000,3.0,126,65.9,96,2,0.9399498951548112,196238.09523809524,1,60.046221,30.363012,9.0,21.0,8.905,6.262,5.222,4.235,5.168,7.121,8.545,10.099,11.306,12.886,13.286,14.44,15.24,16.981,18.856,21.65,22.867,24.098,25.896,3.98,3.436,4.724,6.206,8.822,9.662,10.571,11.15,12.945,14.059,15.24,16.356,17.88,19.206,20.508,22.412,23.717,24.094,19.007,18.722,17.943,14.879,12.905,12.798,13.76,17.932,20.705,23.387,24.344,28.428,14.059,13.247,13.965,13.818,14.106,15.223,18.171,20.412,12.327,13.545,14.172,12.324,13.154,13.364,14.199,14.44,14.71,16.703,18.065,19.644,23.533,21.366,26.309,1.0,53,3,1,0,0,1,1,0,0,1,0,0,0,0
11150000,3.0,79,56.0,7,18,0.1435340714762034,140428.20888820602,0,59.790277,30.163424,4.0,16.0,42.425,39.259,35.775,33.499,32.402,29.527,28.654,28.21,27.761,26.916,25.559,23.472,22.22,19.945,17.478,14.783,13.846,13.474,11.27,36.115,34.578,32.572,30.317,27.852,26.526,25.555,25.261,24.307,23.137,22.22,21.428,20.539,19.881,19.525,18.733,21.215,23.995,22.313,20.918,19.277,21.197,24.733,26.409,28.781,31.244,32.405,35.067,33.346,37.815,23.137,25.433,25.767,28.585,31.632,34.486,36.656,37.858,26.469,24.367,22.823,23.755,22.917,23.375,22.894,23.472,24.75,24.565,25.09,25.581,28.024,26.816,30.108,0.0,0,5,0,1,0,1,1,0,1,0,0,0,1,0
36010000,3.0,118,52.0,80,10,1.3158912512308625,303881.8565400844,4,59.856465,30.316793,6.0,7.0,25.696,22.816,19.479,17.98,16.85,14.601,13.167,11.85,10.897,9.565,8.631,7.273,6.676,5.955,6.812,6.622,6.28,5.424,7.528,23.472,21.74,20.081,17.807,16.379,14.444,12.231,11.076,8.848,7.863,6.676,5.536,3.927,2.534,1.231,0.992,4.451,7.187,19.302,17.377,13.724,10.484,8.805,9.326,10.695,12.689,14.075,17.052,15.687,20.694,7.863,8.612,8.319,10.508,13.3,16.017,18.092,19.352,18.098,16.287,14.317,11.943,10.99,8.826,7.81,7.273,7.349,6.311,6.541,7.111,10.594,8.736,13.506,1.0,31,0,1,0,0,1,1,1,1,0,1,0,0,0
19670000,2.0,85,30.4,48,16,0.7111892059710456,228987.19034450845,2,59.910032,30.356939,6.0,10.0,18.28,15.465,12.22,11.101,10.031,8.444,6.849,5.066,3.848,2.296,2.198,3.259,4.334,6.382,9.169,11.085,11.636,11.827,14.024,17.631,15.949,14.66,12.712,12.259,10.447,8.06,6.641,4.358,4.492,4.334,4.408,4.791,5.463,6.23,7.856,8.575,9.159,19.191,17.561,14.266,9.463,3.727,2.385,3.501,7.561,10.097,13.524,13.112,18.286,4.492,2.358,1.216,3.305,6.466,9.482,12.253,14.047,15.467,14.345,12.828,9.176,8.656,5.452,4.734,3.259,1.105,1.558,3.209,5.075,9.819,7.307,13.08,1.0,36,0,1,0,0,1,1,0,1,0,1,0,0,0
4768000,0.0,19,12.0,44,4,-0.7059784966668747,239597.99454268249,2,59.882017,30.265715,14.0,14.0,27.159,24.003,20.519,18.32,17.205,14.389,13.418,12.949,12.564,11.877,10.445,8.297,7.006,4.69,2.366,0.495,1.704,3.44,4.743,21.906,20.241,18.315,15.961,13.825,12.139,10.657,10.135,9.038,7.871,7.006,6.35,5.897,5.892,6.472,7.209,10.767,13.531,13.642,11.686,8.166,6.873,9.481,11.302,14.066,17.628,19.566,22.781,21.659,26.783,7.871,10.298,10.824,13.872,17.069,20.085,22.734,24.346,14.088,11.995,10.004,9.254,8.285,8.13,7.625,8.297,9.854,10.323,11.472,12.69,16.775,14.684,19.798,1.0,20,0,0,1,1,0,1,0,1,0,1,0,0,0
4959063,0.0,19,13.2,58,14,-0.6666886148293951,261003.31578947368,3,60.037589,30.240068,12.0,13.0,22.6,19.801,17.551,14.885,14.627,12.973,14.042,15.784,16.863,17.973,17.115,16.367,16.031,15.927,15.642,17.715,19.068,20.953,21.755,10.921,10.392,9.049,8.71,7.41,8.898,11.192,12.598,14.912,15.172,16.031,16.938,18.366,19.651,21.087,22.84,25.757,27.577,6.984,7.92,9.918,11.38,15.501,17.363,20.437,25.718,28.623,31.95,32.027,37.009,15.172,16.922,18.213,20.356,22.585,25.033,28.388,30.659,3.828,5.608,7.619,10.281,11.085,14.056,15.043,16.367,18.188,20.443,22.3,24.195,29.019,26.497,32.299,1.0,21,4,0,1,0,0,0,0,1,0,0,1,0,0
52000000,5.0,229,104.0,46,12,1.683338292151504,227074.23580786027,2,59.973838,30.306939,7.0,8.0,17.342,14.11,10.808,8.109,7.187,4.327,4.509,5.821,6.728,7.721,6.862,6.425,6.499,7.449,8.82,11.597,12.876,14.293,15.922,10.775,9.083,7.214,4.859,3.379,1.458,0.959,2.376,4.819,5.399,6.499,7.599,9.199,10.599,12.059,13.981,16.322,17.739,11.705,10.589,8.531,4.715,5.322,7.098,10.269,15.548,18.421,21.787,21.777,26.802,5.399,6.675,7.957,10.171,12.682,15.41,18.747,20.944,6.61,6.009,5.284,2.186,2.98,4.319,5.37,6.425,8.012,10.315,12.151,14.046,18.827,16.312,22.085,2.0,41,1,0,1,1,0,1,0,1,0,0,1,0,0
4100000,0.0,22,52.895849960095745,40,13,-0.8569184527196612,183856.50853234905,1,59.851413,30.067161,2.0,4.0,47.253,44.025,40.712,38.025,37.096,34.183,33.858,34.129,34.14,33.817,32.328,30.163,28.851,26.562,23.741,21.871,21.651,22.35,20.41,38.108,36.932,34.995,33.162,30.543,29.937,29.989,30.298,30.353,29.365,28.851,28.475,28.221,28.119,28.347,28.264,31.433,34.372,21.305,20.932,21.498,25.553,30.977,33.161,36.239,39.936,41.724,44.793,43.406,48.295,29.365,32.145,32.91,36.049,39.273,42.322,45.053,46.664,27.532,25.918,25.212,27.798,27.307,29.122,29.079,30.163,32.008,32.648,33.728,34.75,38.195,36.482,40.774,1.0,0,5,0,1,1,0,0,0,1,0,1,0,0,0
10053920,0.0,25,12.2,83,2,0.0400571817767776,392731.2441478484,4,59.980889,30.338128,3.0,13.0,13.973,10.74,7.349,4.795,3.759,0.817,1.513,3.444,4.711,6.175,6.018,6.761,7.48,9.241,11.303,14.079,15.235,16.373,18.234,9.58,7.867,6.514,4.701,5.186,4.176,3.39,3.486,5.201,6.293,7.48,8.605,10.154,11.507,12.858,14.787,16.456,17.304,15.092,14.087,12.068,7.899,5.244,5.802,8.159,13.338,16.277,19.51,19.811,24.62,6.293,5.917,6.936,8.119,10.019,12.464,15.823,18.083,9.352,9.269,8.803,5.58,6.109,5.613,6.43,6.761,7.441,9.675,11.323,13.124,17.621,15.198,20.743,1.0,26,0,0,0,1,0,0,0,0,0,1,0,0,0
4599900,1.0,18,15.0,59,14,-0.7418708623016066,249994.57040029133,2,59.991493,30.297057,4.0,13.0,17.486,14.306,11.253,8.433,7.735,5.296,6.044,7.673,8.72,9.843,9.072,8.664,8.666,9.37,10.33,13.024,14.358,15.919,17.386,9.333,7.743,5.75,3.478,1.222,0.791,3.207,4.62,7.067,7.605,8.666,9.738,11.319,12.709,14.177,16.08,18.525,19.984,10.522,9.728,8.437,5.824,7.566,9.252,12.294,17.576,20.478,23.811,23.888,28.864,7.605,8.89,10.161,12.211,14.526,17.113,20.471,22.71,4.671,4.661,4.718,3.431,4.432,6.503,7.555,8.664,10.252,12.56,14.391,16.285,21.053,18.542,24.302,1.0,69,1,0,0,0,0,1,0,0,0,1,0,0,0
58543800,3.0,157,51.7,84,2,1.801869765607151,370999.9928250816,4,60.002589,30.347794,3.0,20.0,11.833,8.614,5.481,2.664,2.064,2.0,3.519,5.301,6.591,8.17,8.33,9.328,10.105,11.877,13.875,16.662,17.84,19.007,20.851,7.323,5.689,4.822,3.905,5.672,5.555,5.713,6.082,7.812,8.924,10.105,11.222,12.754,14.09,15.414,17.331,18.821,19.453,16.24,15.5,13.954,10.208,7.795,7.952,9.625,14.477,17.397,20.451,21.017,25.584,8.924,8.265,9.124,9.633,10.839,12.812,16.104,18.403,9.928,10.397,10.398,7.731,8.422,8.251,9.066,9.328,9.769,11.892,13.412,15.123,19.384,17.054,22.381,1.0,47,3,1,0,1,0,1,0,0,0,1,0,0,0
62328000,4.0,168,63.7,84,2,1.8645053365986328,371000.0,4,60.002589,30.347794,9.0,20.0,11.833,8.614,5.481,2.664,2.064,2.0,3.519,5.301,6.591,8.17,8.33,9.328,10.105,11.877,13.875,16.662,17.84,19.007,20.851,7.323,5.689,4.822,3.905,5.672,5.555,5.713,6.082,7.812,8.924,10.105,11.222,12.754,14.09,15.414,17.331,18.821,19.453,16.24,15.5,13.954,10.208,7.795,7.952,9.625,14.477,17.397,20.451,21.017,25.584,8.924,8.265,9.124,9.633,10.839,12.812,16.104,18.403,9.928,10.397,10.398,7.731,8.422,8.251,9.066,9.328,9.769,11.892,13.412,15.123,19.384,17.054,22.381,1.0,47,1,1,0,1,0,1,0,0,0,1,0,0,0
64183000,3.0,173,53.8,84,2,1.893832951693156,371000.0,4,60.002589,30.347794,10.0,20.0,11.833,8.614,5.481,2.664,2.064,2.0,3.519,5.301,6.591,8.17,8.33,9.328,10.105,11.877,13.875,16.662,17.84,19.007,20.851,7.323,5.689,4.822,3.905,5.672,5.555,5.713,6.082,7.812,8.924,10.105,11.222,12.754,14.09,15.414,17.331,18.821,19.453,16.24,15.5,13.954,10.208,7.795,7.952,9.625,14.477,17.397,20.451,21.017,25.584,8.924,8.265,9.124,9.633,10.839,12.812,16.104,18.403,9.928,10.397,10.398,7.731,8.422,8.251,9.066,9.328,9.769,11.892,13.412,15.123,19.384,17.054,22.381,1.0,47,1,1,0,1,0,1,0,0,0,1,0,0,0
